name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Higher Ground,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ-R8fAE9d1moR3yFuI2x1z00%2Fphotos%2FAciIO2cY-d8ILp7Tm4YMb9AE0hf35zU17Y3PSPsg4EWOLxceQscqKbOSFLZfGRvtcQtANtk-smQUu-CyU_x-KavmeI4fiJEvclfbjQuPd28OwaO8yOCbTmDh5F6hwYZzwC3OoSCmqCzQndTfQM6as2Zkg3aNfLWsZcNt6a7XsZx6iHcZgQ9_ii_yUHsjlp0ybHBCGrlvF9dL_z1zHi7CUlzfZgTSscRewjHUVnK4Z7Vm4PL1qo3hg75MiWn6hgDnv3eYArCCvk-h8To9AurQEQ68BKtHqoKLndRFRZTHR0PWta36Og/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Modern, upscale bites in an industrial-chic former power station with exposed-brick walls.",-37.8158034,144.9530273,(03) 8899 6219,"650 Little Bourke St, Melbourne VIC 3000, Australia",https://highergroundmelbourne.com.au/,ChIJ-R8fAE9d1moR3yFuI2x1z00,Cafe,3000
Cafe Court,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 3:30 PM,,https://places.googleapis.com/v1/places%2FChIJp3us-bhd1moRVQACsirqS2Y%2Fphotos%2FAciIO2cu6u-oQmvrjxzbsd6-GYFWM-aehPNK_D9Tw36kryc6ScRcO4cNtdxxvbvp-_V2sBaKJ72ROzZqI0OobQEqymx8dTgKoTz3iXNMjwMEWGlfCj1VR4PM8_fSwTTDGnBn21niVnW95orKGloh6l65kR9QpEJm7P4P-_NyQyl9KK6pXa161ARCDxzXzDlrXUakZtN0Ie2EIQ_cX9tLlxve6LHT9tRtSEfR9dE511Ytg9tNuAJAOB5Cw_o_gynkJhRaKy-KeqID28vfsWVHfTLaQ9K2_ymnetxioDFnJjcUcCUW7g/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Had an early morning meeting here. Food. The food was well presented and well made. Quality ingredients and decent portion size. Greatly enjoyed the Eggs Benedict. The coffee was also well made. Service: Friendly and prompt service Cleanliness. The Cafe was clean, no issues here. The premises could do with a slight refresh. Overall experience: The breakfast was great and I would return.",-37.813727,144.956403,0481 356 920,"536 Lonsdale St, Melbourne VIC 3000, Australia",https://www.ozfoodhunter.com.au/cafe-court,ChIJp3us-bhd1moRVQACsirqS2Y,Cafe,3000
Time Lapse Brewers,Monday: 7:00 AM – 3:00 PM | Tuesday: 7:00 AM – 3:00 PM | Wednesday: 7:00 AM – 3:00 PM | Thursday: 7:00 AM – 3:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: 8:00 AM – 3:00 PM,,https://places.googleapis.com/v1/places%2FChIJDXV6iKBD1moRUOWjs6BRp9s%2Fphotos%2FAciIO2duoP-kzchbMtODzR4JS0wnMPgdvPX4J-KMXsiGgZuHBjwbWkAfwuHbhyWHNefH-N-_UZ0R3-fkZMtQnOyGk4oQGp6nykFmcbPG_oTdUbUo-h0xA0lHbQN98IA6ZE3Y2C3fuLULB69C2zMr7rO9o_tXZea9Rav2o3dJhPzKTnBEE0GWruGQeaB-6wiKiQA2NP6vMNs6um4vxi2krheu4r_LsdixMzFX4BUTJurT62ER0SAGiUi7MGKtGnDMhLiOmRGN-sPX6eXdllj6IAu9k14kNhXU0-a-VanDl47Zs00QcQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"We visited Time Lapse while travelling in Melbourne and unfortunately, the experience was the complete opposite of what the name suggests. Instead of a quick, seamless brunch, time seemed to crawl. We ordered two dishes and a hot chocolate. The hot chocolate was excellent — rich, intense, and beautifully made. It arrived quickly, giving us hope that the rest of the meal would follow soon. Unfortunately, the food took more than 40 minutes to arrive, completely throwing off our morning schedule. It was clear the kitchen was understaffed, but a simple heads-up about the delay would have been appreciated. Waiting that long on hard wooden seats only made things worse — they were really uncomfortable after a while. When the food finally came, it didn’t make up for the wait. I ordered the steak and egg, but the steak was tough and far from tender. It felt like a battle with every bite and I could not even swallow 30% of the meat they served. For a place that prides itself on serving quality Australian ingredients and brunch dishes, this was very disappointing. Overall, Time Lapse lived up to its name only in irony — everything took far too long, and the food just wasn’t worth it. The hot chocolate was the sole highlight, but that alone isn’t enough to recommend this place. I wouldn’t return or suggest it to others.",-37.8169933,144.9566927,,"5 Gallaghers Pl, Melbourne VIC 3000, Australia",http://time-lapse-brewers.square.site/,ChIJDXV6iKBD1moRUOWjs6BRp9s,Cafe,3000
Little Rogue.,Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJFydOVspC1moRMHTFc063-pU%2Fphotos%2FAciIO2c3xHLYWfkgtEBUKDxEn1g4MoZgxGZTA_z1x9VJi3r2P0Sqkml7ev_QsnR7YA4iQXfPBVMN62y4R7fMJq1NvbAVikA7d8TuPAp95ZaOigJytAYz-o-o4wRyDetyGRbLZxbM6FEquYyTE7Y46r7mwcCb1s1n-kC0hulRVF8USH_ZvhkSTmMdtQWITv_60JCa_tNpaH08bWQqnmf-Oc3P_N24vnDUg3qT05UydhvMhHyA9_hSAfyZGZHZKSEVvvEn2kS9hXYmTWxcGRYeSTPUZEcvDdgaU4qeHz3DLfmFeLr9U7mnEaJWmkuGMGdtvS5Rf1kFld8HyDJd3Kjg5VSuABvVXBk99NqVSg_TcTsywu0hEwg0l1juA1qujIqVoRbbX46rUdYtlaDe4RancROE_q5uKEcFPaf5UUL5fBv8cYLLT5nj/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,Coffee & creative cakes in a cozy hideaway with illustrations on the walls & a vintage vibe.,-37.810993,144.964066,,"12 Drewery Ln, Melbourne VIC 3000, Australia",https://www.littlerogue.com.au/,ChIJFydOVspC1moRMHTFc063-pU,Cafe,3000
Tori’s,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,,https://places.googleapis.com/v1/places%2FChIJAcmPLalD1moR1EzEG1CemwE%2Fphotos%2FAciIO2cKvUJ1lHrNu0YJV8rK-AldHJmmf1k9fLvgmEfr4t75_niemJuTHoQcbJIp1bOeQdMf83RkOwQRUPQWtS8RqYcHoSPLj5nUivXieKfMd73T2zOCRJ_4_Yvt-qpKZrU85h05THJ7liIEOIYoa90kjz1M3tKGymDk3iKALL2imuSppG8dj_MPYjBA_VuGnX9ZgLcdqVgGFq67rMrOjVh0kbSkDK68UhaYqcgWr4RPibmiegE-liOLzmoYgKkS7Osiu24d15zHkmkEVDa48mdIBodpF9Mjk0tt1O4vXY0X64dfmlE3czm4CWcR-b3gStx9qii-t2B20BRJmmLokw-ZlvE8m92iGVeqSh7xeBuU9KwZZ8zmaZYnwc4diKeh3H6vDUtPuNbkzKA0Reli6KPCPo2lfVtht8LOQZowB0BHv_Vd4qxU/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Average strawberry shortcake with a hefty price tag ($14 on weekday; surcharges apply - 10% on weekends, 15% on public holiday). Don’t get me wrong - it’s tasty. Has the potential to make a good strawberry shortcake with its light cream (cake moisture could be better). However, nothing outstanding. Won’t be returning for it with this price tag. Did not try other beverages. Overall - Cafe was bustling with decent line on a Monday afternoon (4pm). Cute atmosphere in the cafe but you’re on your own to scout for seats (only after you order at the counter). Lady at counter is cheerful and takes your order with a smile despite the snaking queue (keep it up!)",-37.8129882,144.961502,0468 928 928,"28 Niagara Ln, Melbourne VIC 3000, Australia",http://www.toris.com.au/,ChIJAcmPLalD1moR1EzEG1CemwE,Cafe,3000
The Butter Room,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJt7LprCJd1moRmpzkQrWU3HQ%2Fphotos%2FAciIO2dkfRQpNizlPB9d_BT5k2hevrPSRTCxAPDa3HpnStIQYtwAViuw457EUtlSK2j1l0dVCTQDi-ExEAefJUgPXPF8mvyo4h4u5IsuuVd7VU14kdXzagovov_lOuh6fj3eSONZIo4y5bFavr28PXaf-vpaltr-B4_ry083oiUwdAMgyxL3ss-qG0rVNqX6kKVgSXtv38SEqof1bl3mm3KIeglvTFJRpsdczSDjtKmTVOPJEAXoSAnXEKZt5ugwKgUVPdwP5Vru2BdGLHCbz9c7Bu-2nVjB4E1Omwx__9m_90Y_cw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,I absolutely love this place! I was in Melbourne for vacation and I had breakfast there 4 days in a row! I fell in love with their truffle soup. Their toffee coffee was so delicious and their pastry’s were also good. The staff was always friendly. The tables were always clean.,-37.819915,144.9565179,(03) 7014 0623,"16 Katherine Pl, Melbourne VIC 3000, Australia",,ChIJt7LprCJd1moRmpzkQrWU3HQ,Cafe,3000
Regretless - Low Carb Pleasure,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:30 PM | Saturday: 10:00 AM – 10:30 PM | Sunday: 10:00 AM – 10:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJr_-E1mVD1moRXASlIAsvPtA%2Fphotos%2FAciIO2cO8niRZoBYVHzFMe2pitdY3_fQahSzx7jwYc4f9gXckO-zRlrw0_fvHK_IqId9WskFJZkgHRVsDJBTjHlqcCqWJO1MtkS5SD5v3QAuJiO2v-gUjqeuc4JIm0bqzKUokVwDo35WiXLaqe_lqZ5A0ABT47xa553CwhiZDWzQCbVX825jP7F5JMV36nMDp4Tap8YGssUCjDQr1Ew34pkC9B4RiE9JGwpYnP_0JNckUkzR9VoXdFvtHem3Z5i53thgrR2b1nQbG6CCwR5LvCIWoTqUErOcH3Aw4iiCsDHc8jsYwg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,"Really tasty, especially considering all the dietary restrictions - gluten free, nut free, low carb. Bought the strawberry crepe slice, chocolate crepe slice and cardamon biscotti basque cheesecake for a colleague's birthday. We all ended up sharing. Loved the crepe cake slices. Personally, I found the cardamon flavour overpowered everything else in the basque cheesecake slice. Though I guess it would be enjoyable for anyone who really loves the taste of cardamon",-37.8121279,144.9671995,(03) 9942 2257,"Centre, Mid City, Shop 13-14/194-200 Bourke St, Melbourne VIC 3000, Australia",https://linktr.ee/Regretless,ChIJr_-E1mVD1moRXASlIAsvPtA,Cafe,3000
Miilk Cake Studio,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 8:00 PM,,https://places.googleapis.com/v1/places%2FChIJiSE-KoBD1moRTmjQlNZzCT8%2Fphotos%2FAciIO2czlaiEK3_SJhCKZ3JEUwBwgtLewuztoxWZYMcVV80Y9QcCueonkdtXm_tvT2KCG_F2bjGlRVLzJYPrAeEKHfW3ZFHl_sOuk1-8-r3gUiT22GYKQMpJ83VtlpHhMEIdglw2VlsP3E57wsCDHxDAI21d_6MJeWzi5Jzjj6tqPzGc3Iemk9uoTs01pdfQ1WNfFuDtY_aMRn17R1oxuNdRzbTlrBmoTlrmjhBeE_TduQ_dZJZD-jQezgwqWoXqUn4O1mvGeykdrbM-elZhBPmxlQ7zUn4BZ4jXbY3Sy_tMkYEv2DkbkwtkFq7fBzs6rHcXgVbGzpMXvfliC37aUWdqLHwuSlzm0UyjbtzkUNh7NdHeW0dHzX4lMxlm8X7zSaeO7Un5JK6eW9uDWcSrVE2hI7516LCQ5oIf9mlTXaOlKLJvVDo/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"My son met 8 of his friends here for his birthday & they did a great job providing plates, cutlery & candles. We got Kopi Milo & the Hojicha chiffon. Both were light & delicious & not too sweet. There were 12 of us total & we all managed to sit around 4 small round tables. At the end the owner brought us some cookies to try. The spicy shrimp cookies were delicious so I had to buy a box to take home. Will definitely go back to try the other cakes!",-37.8138112,144.9660344,0405 295 368,"166 Swanston St, Melbourne VIC 3000, Australia",https://www.miilkcakestudio.com/,ChIJiSE-KoBD1moRTmjQlNZzCT8,Cafe,3000
#1000 Bread,Monday: 9:00 AM – 7:30 PM | Tuesday: 9:00 AM – 7:30 PM | Wednesday: 9:00 AM – 7:30 PM | Thursday: 9:00 AM – 7:30 PM | Friday: 9:00 AM – 7:30 PM | Saturday: 10:00 AM – 7:30 PM | Sunday: 10:00 AM – 7:30 PM,,https://places.googleapis.com/v1/places%2FChIJFVyxFTND1moRhALge7TlIBs%2Fphotos%2FAciIO2dGVjjMsSW9OjONkJAC__uRVRTZHH4zgsR1wbiffrYhqkgAthdn1szrFIFeBq1y77DV5rj2TqX0kfP66ryj1TqVckEDe7RI6mTQhbAdKnzowxt-rDrIaFdIUVfcilCZRCrj8mBgyymtJQbWU-UrhNKZDLe1SR0L1UAXP_aeCQKJl6MAReusSY4krPwLcs2lb2KVRO7U6eX0UH86KHGZPL1mnMl4shB9-7_yQkurvAAlQQJpXXqWlpD0DvNaS68jKDzNQ2_HfZnmzcaMHUYZhFyE1qs3Tb8CKEt02E8oRbbbvjzthdQUzjd9Eryy340ut0F48MEd9JXFX4yrg5kGGyNlTAs6n2ZLQxQRewkH9MydoNKWlpDYoS37P06goKmUB0_r_2JNJNDYSNMQOFp3536XUOt_BXA_-comHU1QOPmIUg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,🍰 Dessert haul of the day I honestly loved all of them!!! Every bite was a little happiness moment 😋   ,-37.8108898,144.96413719999998,,"315 Swanston St, Melbourne VIC 3000, Australia",https://1000bread.com/,ChIJFVyxFTND1moRhALge7TlIBs,Cafe,3000
Kumo Desserts Melbourne,Monday: 3:00 – 10:00 PM | Tuesday: 3:00 – 10:00 PM | Wednesday: 3:00 – 10:00 PM | Thursday: 3:00 – 10:00 PM | Friday: 3:00 – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJYb_LZKFD1moR7jLuYnSVuJo%2Fphotos%2FAciIO2d9RQiow_Q7fSEqqTDaVb6SABA9FpyRjusbYSGR6Hb3o7j_0GcuMGcFjWcRa3THlUNfEBEEntDd_Vi8ktL3G-C3cSTb1ZnX44dBBa1d4XgX5hU93xXWbFzOEYnpNkCfiZUQh6UQscx6jTox4U3d46Ws0Sz5nVOusYSkzP9o8mKbG4FdQT04lHl986zfto8MuWFXW54tuHYgvrL1XM7aP_SOCu3JpFbgi7WpNsHgpJOicZGZ2iknAktCidAuT7HuDY9GECLOY42C4j86QldhAhfZLqjIjStdSG9-FAkfHVEH_A/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"Visited to try the fluffy jiggly pancakes at Kumo Desserts. We went for pistachio papi and strawberry skies with whipped cream, and they were divine! The pistachio one was sweet, nutty, and rich in flavour, while the portion size was generous and filling. We paired them with an iced Thai lime tea and a mandarin yuzu light, tangy, and super refreshing for a sunny day. They also offer a lovely range of other hot and cold drinks. Service was friendly and accommodating. If you’re keen on souvenirs, you can even grab a plush pancake to take home, such a cute touch! Definitely worth a visit for dessert lovers. Excited to try a pandan pancake next time! 💚✨",-37.8107046,144.96347559999998,,"198 Little Lonsdale St, Melbourne VIC 3000, Australia",https://kumodesserts.com/,ChIJYb_LZKFD1moR7jLuYnSVuJo,Cafe,3000
Coppe Pan,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJO4ybSc1D1moRmRBt9afC8cs%2Fphotos%2FAciIO2eBgGhZKJRCzmDhbaZRCsGwE49C_yjDKpIL3Wr2oh--_MiRFPDWYkEZRZKHWPTyKuK3-hNO_mBTMo2mGTJMz5IsmLITHCccSXblkhc5iMIUZWVDzTlCBk0DTGrAOXdAN-a-CZja3TsVKVnVDzS_2nb73fQQ4UJGE8SR78KttJRfliZ_w1JeZuDIi8w1uDG1AvxIVEQp58vWnTJtf9LgmkXhKNjIDvNb6i6wqOfeQwrVNkNO3DKmzLs7kYqfdGJ328e-zX5tZoilb-1uUFZLwwmkILTHG1UpU9jsqwbISg1uqJ6xk6R4dHvI0z_9spAxy8zuQgkAcwaH6MXa_mPXtrQY0wRn03lNtrIL-bCOYBmGbekJyeEGstrQJZAw3r9b01PvdwtframlEQKtabDwoECiMEHm1eITjYnPu5NmbHHUng/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"My absolute favorite at Coppe Pan is the milk bun with deep-fried shrimp and mayo sauce. The bread is baked fresh with a new recipe every day, so it’s incredibly soft and fragrant with rich milk aroma. The shrimp is big and crispy, and the house mayo sauce has a unique flavor that instantly takes me back to my childhood—such a delightful, heart-warming surprise! 🦐🍞 If you’re searching for authentic Japanese-style buns that are soft, milky and filled with perfectly fried shrimp, Coppe Pan is a must-visit. #genastar",-37.8100193,144.96243959999998,(03) 9663 5176,"LG07/211 La Trobe St, Melbourne VIC 3000, Australia",http://coppepanjapanesebakery.com/,ChIJO4ybSc1D1moRmRBt9afC8cs,Cafe,3000
Brother Baba Budan,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJ6VLiOLVC1moRUX_Qgb0CEyU%2Fphotos%2FAciIO2fnkir2WmKfHKV55YbiEm4xTPsmP4gtmwC-WgiVxkBenqUwSkeAk3U4VBREU3wXM7wOlMLVVUwnL9jur_VA55-g1Vi1esc2hcvmBeK7qqEmfsz5gWlCm9K9FlF5F5QuY5p-CUAvggOoAadH4SvsMBEGGE4AZ1jO5NBiKSgxMnjD0MJYFvr6rrMHuHHuTq_4VtnpWaQC16CxinrDcPtgGLEmLxCxvNhg1CxCic_yS0OvczaU53vXt-kZBI1XuNUS2K4Hb1HK_5V-_hpOipXyEeR-TuAmDfIvHzHxB1vXUg1Yww/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,Specialty coffee shop serving pastries in a compact space with chairs hanging from the ceiling.,-37.813541,144.9620988,(03) 9347 8664,"359 Little Bourke St, Melbourne VIC 3000, Australia",http://sevenseeds.com.au/pages/brother-baba-budan,ChIJ6VLiOLVC1moRUX_Qgb0CEyU,Cafe,3000
Sweet Canteen,Monday: 12:30 – 6:30 PM | Tuesday: 12:30 – 6:30 PM | Wednesday: 12:30 – 6:30 PM | Thursday: 12:30 – 6:30 PM | Friday: 12:30 – 6:30 PM | Saturday: 12:30 – 6:30 PM | Sunday: 12:30 – 6:30 PM,,https://places.googleapis.com/v1/places%2FChIJpVC3aLVC1moRXGAWFRByiXU%2Fphotos%2FAciIO2eJIYFrVKIFUAdnF4xglEdeLx4Yk3gw1diRwOqpYBKsvyTFWIdVKYAUYqODJD16jqwxMqhKIW3TSxh-B_bRMO_DeZ_ivyuPFVYg0XGr1W25oaWIIaK7DtjaO3q2O3h0-tGSkkilP1cA_Px-dJRotSc6lF-K1UviZBp65wo3DFHnFARXW603Ks44VOy8fV0nsWsgSoD7HDWZ0vrftr8eR3_k3ZkU41Zt2TFGtOtUTBOwdwqWahw3-l9WeKrgrRFlQXf8cRgqPFUHfFsG4Z4CuEDlXQwhIvkYj7_5JX3so8V9cw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"I came here to enjoy coffee and dessert while getting some writing done, but was told laptops and tablets aren’t allowed. Honestly, this makes no sense. I ordered and paid for coffee and dessert specifically to sit down and work, but instead I’m forced to type on my phone. On top of that, the coffee was far too acidic, though I’ll give credit that the citrus tart was actually quite good. Overall, a very disappointing experience.",-37.8129949,144.9631321,,"shop 3/8 Little Bourke St, Melbourne VIC 3000, Australia",https://m.facebook.com/thesweetcanteen/,ChIJpVC3aLVC1moRXGAWFRByiXU,Cafe,3000
Bakemono Bakers,Monday: 7:30 AM – 3:00 PM | Tuesday: 7:30 AM – 3:00 PM | Wednesday: 7:30 AM – 3:00 PM | Thursday: 7:30 AM – 3:00 PM | Friday: 7:30 AM – 3:00 PM | Saturday: 8:30 AM – 3:00 PM | Sunday: 8:30 AM – 3:00 PM,,https://places.googleapis.com/v1/places%2FChIJb6_1vkVD1moRZAD985ApnZ0%2Fphotos%2FAciIO2ctGRuDM_Pc_js9gnWE6Z-Mdvz36jT0RDb5FDN_FHmUNTHVrV590cbQQj3ssHkVum9he1ltw3pkXlegtii08ftSW0DI6fNaBZEVzdbAHo1_kFITl2gVHwRRGHrvWL8chlmXw7WtdciYWCXkVlA6yGBzn_UxQPxDjERTIkHw8UVJXmjIF3PwRtC34fgPWwgacPESIbfATIlo_ZUzwzxTlfQq9v4ueBNjDsYYSBCDkrbYHl1Mwpgh8xGspvc2gyYhvhCpZbndNHyQkUZIG3_XV-U-8y8cvmsR5rdOaO07pBXjNg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"Tucked away in Drewery Lane, People Lined Up that’s Them Bakemono Bakers is one of Melbourne’s hidden gems. This Japanese-inspired bakery serves some of the city’s finest pastries — flaky, buttery, and beautifully crafted. The Yuzu Almond Croissant and Blueberry Danish are absolute standouts, combining delicate flavour with perfect texture. The shop is small and mostly takeaway, but watching the bakers at work adds to its charm. Prices are a little high, and popular items sell out fast, so going early is a must. Overall, Bakemono Bakers delivers top-tier quality and creativity A must-visit for pastry lovers in Melbourne.",-37.8108138,144.9638757,,"273 Little Lonsdale St, Melbourne VIC 3000, Australia",http://bakemonobakers.com.au/,ChIJb6_1vkVD1moRZAD985ApnZ0,Cafe,3000
Bloomwood,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJJeGhmjhD1moRU9R61Fm9ZAM%2Fphotos%2FAciIO2egdf1TSW7u9ujN7uL4dLtKfjxYD8ia8xRx3Fq9fXXqcu8KL2Szkv-Notg2UZxtG44mGNFL0pIqI_HGePYIgW64KVbBgaSCphegDPHlzmpQdhQU2wt7PlqBaLjFyZG2moNVi4tsiHaWoCdnIo2jegbE5wcHQlcW0KxVScBI9R3gBpZhX7-LqbJhG-nQhbuVKCLh5qS2iy3sZQoPl7XxeeyQ_aAnOvFTdMLYBxRWrZS_KmkK5ShsZ10q6_k9K1AQ0h159On4xL3ycC5U9ZQSvwZ5OE8-J2WVrnFeBajEYJZkwQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"After my sister recommended this café to me, now I recommend it to everyone else! The pastries are truly so good 🥐, and although it’s not the most glamorous one to choose (because there are so many great options here!), I *always* order the Pain au chocolat 🍫💫. It is flaky and not too sweet and maybe my favourite pastry in all of Melbourne ☺️",-37.8125599,144.97061209999998,0430 681 977,"shop G01/121 Exhibition St, Melbourne VIC 3000, Australia",https://bloomwood.website/,ChIJJeGhmjhD1moRU9R61Fm9ZAM,Cafe,3000
Che Desserts Australia,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 9:00 PM,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJUVllULVC1moRzWxO4LLbDu4%2Fphotos%2FAciIO2fE4CZYrkWfSMosIxn8IMJa52_APklCRJskMPoR6mv8mFhwRw2AlhsXybX_s_JRuvoLjGOoHk3FU7eUMNsRILE_gxWGML9V7jaj3YpAphPg6DRVfcbsbvEnO40O0HOx-5iSz2eOYm04UwuZQnV10ZDeqm_hnT3GSozJbMzmJB3TpGz2lVighnRO6E-hWcAyEv7hDwKCBNWzyF0zNeWO3ugpOnb7mxSxGmaR9sUslm8SSUO3yycnb6sOvJlVE_ILmHKdSmlWBxjBwgb6Zn4VU3Fga8DDNl8mTb79ZUUxWHl1G9vpXh-E79uovpFiByQ7LhlQ_gz08zq8rLSWslsaDfc_kO5g662fKiQL0-9q7FkyVexzOLqnFrWI6a38bdfmtn5ebm6_8wNBgpwbbT0wA4GdO6nfQr7zIuoFSnXXMhw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,Cozy sweet shop specializing in Vietnamese–style sweet drinks & custard dishes.,-37.812627,144.961825,0444 554 298,"Shop 2/359 Lonsdale St, Melbourne VIC 3000, Australia",https://www.chedesserts.com.au/,ChIJUVllULVC1moRzWxO4LLbDu4,Cafe,3000
