place_id,description,category
ChIJbxRqlzRd1moRaXTRYuTajz4,"Classic, long-running fast-food chain known for its burgers & fries.",restaurant_english_clean_desc
ChIJP1xb2jRd1moRI2UDNx-dogc,"Always heard ppl comparing this store with the other famous one.Finally decided to try it. The good thing is you can choose three different flavors on one chicken cutlet and the worker there are so friendly. They greets you and smiles at you! Even though still couldn’t save the horrible chicken cutlet.The chicken coating is very thick and crispy but after few bites the coating completely falls apart from the chicken like they decided to never see each other again. Without the coating the chicken tastes kind of dry and off putting…. Sorry I usually like my cutlet in one piece not divorced so byeeee. | The Mog Champ sends his regards. Haven't had Hot Star for a very long time, the chicken was cooked well however the batter wasn't too good in my opinion. It felt a little bit too oily and soggy, which isn't how I imagine good-quality fried chicken. The cheese seasoning was good but it definitely would've been better if the batter was done well and more dried up. Wait wasn't too long, around 10 mins. Thanks for the snack Hot Star. Mogliest Regards, Your Mog Champ",restaurant_english_clean_desc
ChIJqYdFzTRd1moRAVnXnVKrXeo,"We had a really great meal here! Everything was really hot and fresh. Of course the cheese snow is good but I liked the vegetable snow on the chips. We tried lots of different items, boneless pieces, vegetables snow chips, plain, cheese and mayo. We tried chicken skin, their spiral potatoes. They even supply cups so you can buy larger bottles of drinks to have when you eat in. | The food here was completely unflavored—bland and oily with no seasoning or spice at all. I politely asked the staff if they could make it more flavorful, but the replacement was just as bad. No improvement, no care, and no apology. The staff seemed uninterested and dismissive the entire time. Definitely not worth the money, and I won’t be returning.",restaurant_english_clean_desc
ChIJA3BEMMtC1moRSOb3BWGy900,"Hearty BBQ skewers & salads in a spacious, industrial-chic Brazilian eatery with an open kitchen.",restaurant_english_clean_desc
ChIJqQJaGTVd1moRzZ9ypK5V5z4,"Easygoing hangout offering Taiwanese street food & bubble tea, plus board games & karaoke.",restaurant_english_clean_desc
ChIJu_iSHctC1moRVzVuFts2_z8,"Trendy restaurant chain offering made-to-order schnitzels served in a bun, in a salad or with chips.",restaurant_english_clean_desc
ChIJuzY-SspC1moR23uNDrcHSrE,"My account was this Sunday morning. Odd order for toast at a local cafe. I only order coffee. The cafe confirmed the order had been received. Very well-worded up barrister suggested to change Skip password and contact them direct but apparently the first they had heard of this issue. Password reset feature does not recognise the registered email but will happily send a link to other personal emails. You can't remove your credit card details from the app personally. You have to email Skip support. Same with ability to delete your account. Hacked and left hanging because after three hours of contacting SKIP support nothing. Other than deleting the posts I put on the Skip Facebook page asking for help. Way to go Skip. Don't let hackers wait in line to steal your information. Let them jump the queue. | Outstanding service, easy to use and clears the cluttered wallet of paper loyalty cards. Also makes me feel vastly superior to the fools waiting endlessly for their morning latte... win win. 5/5. Rate highly.",restaurant_english_clean_desc
ChIJZX0WHstC1moRILsyW_Pvq9w,"Absolutely amazing experience at Little India! The food was delicious, full of authentic flavours that truly reminded me of home. The Chicken 65 was a standout – freshly made, perfectly spiced, and incredibly tasty. You can tell it’s cooked with care. The staff were warm, welcoming, and genuinely kind – they made the experience even better. It’s rare to find a place where both the food and service are top-notch. Highly recommend to anyone looking for real Indian flavours in the heart of Melbourne. | SUCH A WASTE OF MONEY! I ordered the Tandoori Chicken Biryani from this LITTLE INDIA and was quite disappointed. For $18.90, the portion was surprisingly small and definitely not worth the price. The taste was also underwhelming lacking the rich flavor you’d expect from a good biryani. Overall, not satisfied and unlikely to order again.",restaurant_english_clean_desc
ChIJ13EFwcpC1moRNxdQY_oEpCA,"really liked Chilli Everest Restaurant. The food was tasty and reminded me of real Nepalese flavours, especially the momos and thukpa. The staff were friendly and welcoming, and the place felt comfortable to sit and eat. The prices were also fair for the amount of food they served. Sometimes the food took a little while to come, but it was worth the wait. Overall, I had a good experience and would love to visit again for more delicious Nepalese food. | Everything we had here was so good!! One of the best Nepalese places in Melbourne. They serve halal food but sells alcoholic drinks. Place was clean quite clean and spacious. Service was also good.",restaurant_english_clean_desc
ChIJaT3AJDRd1moRFsKtnFmg2Tk,The best kangaroo meat in Melbourne. If you’ve only tried the supermarket stuff you haven’t had roo til you’ve tried this. | It was great the price was affordable and taste good. Would love it even more if the chips and chickens was hot. But overall great service and food. Check the place out . Great location easy to find.,restaurant_english_clean_desc
ChIJC6ld3cpC1moRNATZT-LlTic,"Should've read the reviews. Staff were nice but $18 for a small serving unless you want it to be largely rice. Edible, but way too oily and the satay was on the bland side. Expected nicer for the cost. Food also wasn't as hot as I was expecting for something sitting around preprepared. Don't think I'd buy again. | The sweet and sour pork was too acidic. Please prep your water, I’m not too sure it caused of too much of msg usage but their food will make you thirsty so badly.",restaurant_english_clean_desc
ChIJZX0WHstC1moR5-H2Ba47J7Q,"Flame-grilled, Portuguese-style chicken, plus made-to-order salads & wraps, in a relaxed chain cafe.",restaurant_english_clean_desc
ChIJ2WY5QMtC1moRzYg-z4k8y2s,"I don’t why they have less rating, but trust me this is best hotpot I ever had in Melbourne Central. I literally crave for their taste🤤 it is too delicious. I have tried spicy and less spicy ( mild) flavours both are pretty good. Best part is you can choose your items. There is one fried fish which is one of my favourites ❤️. | Best stir fry hot pot in Melb. They seperate your ingredients and deep fry them first before stir frying. Stronger on the flavours and little less spicier than other places. Prices are bit higher but worth it.",restaurant_english_clean_desc
ChIJVcowAstC1moREHvBqYBNR_Y,"Casual spot serving classic Vietnamese street food, including banh mi, pho & dumplings.",restaurant_english_clean_desc
ChIJyyqDIMtC1moR2rgSg-DM0F0,"Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.",restaurant_english_clean_desc
ChIJf-_i5spC1moRnqzjjL9EYr4,"First time the four of us ordered from a O-Bento outlet, namely O-Bento Melbourne Central! Thank you so much to all the absolutely lovely staff - including the cashiers, servers, kitchen hands and chefs - and the absolutely lovely manager for both the fast first rate friends service as well as the first food, absolutely best first impression ever a restaurant has given first time customers and they all deserve every reward and acknowledgement from O-Bento HQ for all that! O-Bento Melbourne Central is an absolute must for all food lovers! Truly exceptional Japanese cuisine it serves up at such affordable prices! I had the Sapporo Ramen - it was my first time having this particular type of Ramen - and it was absolutely incredible, I very highly recommend everyone orders it the during their first visit to O-Bento Melbourne Central! Ramen lovers will be extremely impressed, I certainly was! Equally extremely impressive weee the Vegetarian Gyoza dumplings, Chicken Teriyaki noodles (especially amazing value for money given how huge the serving was looooove that) and the Chicken Kate Bento Box all were unbelievably delicious! Take a look at the photos of all the food I mentioned so far it all tastes as truly incredible as it looks! For all four of us, O-Bento Melbourne Central is most definitely not only one of the absolute best Japanese restaurants in Melbourne but one of thw absolute best restaurants in Melbourne, it is ab absolute must to order from! We can't thank everyone fron there enough (and I am so sorry for how late this Google review is I have no excuse but I promise my three friends/acquaintances and I are nothing less than 100% grateful to you for all the aforementioned food and service)! | Today I had the worst experience at O Bento in Melbourne Central. I ordered a sushi bento box, which came with just one tiny napkin and a small sachet of soy sauce. Since I was with someone with a disability who usually needs more than that, I politely asked the staff for an extra napkin and a bit more soy sauce. To my surprise, the two ladies working there were extremely unfriendly and rude. They told me I had to pay extra for both the napkin and soy sauce. Honestly, that feels like a rip-off and shows a complete lack of kindness and customer service. This kind of attitude is exactly why some restaurants struggle to progress. I definitely do not recommend this place, the service was very poor, and the way they treated us was unacceptable.",restaurant_english_clean_desc
ChIJuU0kO19D1moRxa_2TNIvygk,"Counter-serve cafe chain with a hipster vibe, selling brekkies & light lunches made in-store.",restaurant_english_clean_desc
ChIJqSDVPjRd1moR4yQgNSsvIfs,"Queen Vic’s Winter Night Market always brings the buzz – from sizzling stalls to cozy crowds wrapped in coats. I spotted George The Fishmonger and decided to try their popcorn prawn cone because it looked too fun to skip. The prawns were hot and crispy with melty cheese drizzled all over – very snackable and tasty. But… the charcoal waffle cone surprised me with a sweet flavor, and personally, I wish it was more savory to match the prawns. Still, the combo was unique and cute, and easy to share! | Takeaway tray of dozen of st helens oysters, packed in one plastic and 2 paper bags. $24 - other shops at $23 or $26. You can choose to consume there too, they have 2 standing tables. Comes with one wedge of lemon. Had them with some older vintage Riesling.. very nice sweetness for the wine!",restaurant_english_clean_desc
ChIJublAFDRd1moR-T1gyhk7o7w,"I love the food here I make it a point that whenever I visit vic market day or night I'll eat here. The portion, food, price is consistent. There's just 1 thing the lady weary the hijab is not as nice to asian customers than to white. That's why id rather be served by the curly haired lady shes always calm. Still this place deserve 5 stars on everything. Highly recommended 🙂🙂🙂 | You guys are very money minded people charging 18.90$ for one food the quantity what we get just like $10 meal.Just serve the food for the money what you charge the bad place to go to even the food taste is very average. Even the local people shocked with your price and the quantity of the food what you provide. The bad srilanka restaurant in Melbourne. When you say egg plant and other items please reference the photos for quantity.",restaurant_english_clean_desc
ChIJaZxR5MpC1moRmYxCzT09g5s,"Fresh, tasty, and beautifully presented! The juices are refreshing, the desserts are indulgent, and everything looks as good as it tastes. Friendly staff and quick service make it even better. Highly recommend the happy juice and dubai chocolate. My go-to order here is the sugarcane juice – absolutely amazing! Freshly pressed from real sugarcane, naturally sweet, and incredibly refreshing. 100% pure goodness in every sip. Highly recommend for a natural energy boost. #genastar | Don’t like to write negative reviews but this feels needed. Waited over 15 minutes for a juice, with only 2 customers ahead of me. It seems this place genuinely doesn’t have the equipment or staff skills to make more than 1 juice every 5 mins. To top it off, the pre-made salad (chicken) tastes like soap, really horrible and completely inedible.",restaurant_english_clean_desc
ChIJBXX6WzVd1moRqVdjpQ2FwW4,"Warm, low-lit cafe in converted warehouse with exposed brick and furniture made from old lift doors.",restaurant_english_clean_desc
ChIJu-bfCMtC1moREvQhzz-vdSg,"Hearty pub classics, DJs and regular live sport in an old-fashioned space with leather booths.",restaurant_english_clean_desc
ChIJ0YuX3spC1moR0kzNOk2-lgg,"Made-to-order Mexican classics, like burritos and tacos, in an upbeat, modern chain restaurant.",restaurant_english_clean_desc
ChIJf3SFcstC1moRKcqwY1DxDkw,"Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.",restaurant_english_clean_desc
ChIJX9IqV8tC1moRdSww_H_xdIg,Hip site for eclectic pub grub and drinks in a refitted 1850s building with exposed-sandstone walls.,restaurant_english_clean_desc
ChIJbzoyTchC1moR2sf7Uya5vqU,"Today went to ibis kitchen have full buffet breakfast very nice breakfast under 29 per person | The breakfast buffet is 20 dollars per person. You don't need a reservation for breakfast. There is coffee, juices, cereal and milk, fruits and yoghurts, bread and assortments to spread, pancakes, scrambled eggs, hashbrowns, sausages and mushrooms/tomatoes.",restaurant_english_clean_desc
ChIJu71A8iVo1moRCazwtuiwXzc,"Whimsical, long-running chain fixing up classic & creative pancakes, plus cocktails & ice cream.",restaurant_english_clean_desc
ChIJV9SM4spC1moRgL-Hp0qH-tY,"Cool chain for burgers and sliders made from carefully sourced produce, plus low-carb options.",restaurant_english_clean_desc
ChIJ3RJC4cpC1moRDme_zLeQQmc,"Long-running fast-food chain for generous beef & chicken burgers, plus ice cream & soft drinks.",restaurant_english_clean_desc
ChIJWQ2rB8tC1moRWU7PvKQEuEk,"Casual chain restaurant with a festive vibe serving beer, cocktails & a wide menu of American fare.",restaurant_english_clean_desc
ChIJ8UtYB8tC1moRYONWIda-umk,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",restaurant_english_clean_desc
ChIJnyR-JYtC1moRlTRrbQdCufU,"Light fare and coffee in a high-ceilinged, roomy cafe in the State Library, attracting uni students.",restaurant_english_clean_desc
ChIJ94KHZ8hC1moRcqaHbmixk1k,"Cool chain for burgers and sliders made from carefully sourced produce, plus low-carb options.",restaurant_english_clean_desc
ChIJL0hSVMpC1moRUxgDs0HWsXQ,"Had a train in 21minutes and thought I had plenty of time, but hot star made me wait half an hour and missed my train. When I politely asked for much longer it would take, they answered with an angry attitude, kind of disappointing honestly. Food is great! | You get huge slab of chicken, cooked perfectly and comes out hot, have to get the chilli on it too. Wait is around 5 mins",restaurant_english_clean_desc
ChIJ3-Z3sstC1moRGfQIQ2E--PY,"Vibrant chain cafe offering churros & decadent desserts, plus organic, fair-trade coffee.",restaurant_english_clean_desc
ChIJK-dlWspC1moRp-_1hgxmQxg,Super flavourful tasty skewers. Great place for a snack but can be pricey if you want to eat your fill for a meal | Cheap and tasty skewers,restaurant_english_clean_desc
ChIJd9tLScpC1moR46HKLjea9gk,"The veggie summer rolls from Sushi Izu in woolies were delicious and fresh. I am always served by the most friendly man behind the counter. Great for a quick and easy snack, will definitely come back for more thank you! | This sushi is very fresh and tastes good. Especially crispy chicken sushi, which tastes very good!!! sometimes new flavors are introduced irregularly, which is a good choice to buy those sushi to try it.",restaurant_english_clean_desc
ChIJibrfx8tC1moR3nQNOEgM9KA,"Its not meant to be fancy but it's a hard to beat bargain Japanese food for you budget hunter. This place been here for years and has been quite famous with lots of student and professional alike that long for a quick fix for their Japanese food craving. Chicken curry is quite decent and generous serving too, udon bowl also pretty good as well. | Hanaichi first opened in 2010. When I lived in the city, I used to go there all the time. The food was tasty and affordable and the inside seating felt cozy. I liked sitting there, watching people walk by and looking at the State Library. Now I live in the suburbs but I visited again after 15 years and it still tastes just as good. It’s a great place for a casual and yummy one of best meal in the city.",restaurant_english_clean_desc
ChIJFxQqR8pC1moRyFmFahX2ARM,"Vegan stir-fries, soups and noodle dishes plated in a minimalist space with booths and wooden decor.",restaurant_english_clean_desc
ChIJ7VQu2MtC1moRO-9XGxJEN1s,"Got some asian food because we needed a break from all the bakes and pastries across our vacation in Australia - did not disappoint. We were a little late to the shop so there were fewer selections left, but they were generally easy and satiated our dinner appetite. Great for a quick pick up and go, or break from any heavy eating. | Food is good, service not so much. My card did t work and I asked the cashier if they take Amex, she did not respond and just input new balance and it worked but no communication. I didn’t take carry bag and it seems they gave me a broken takeaway box.",restaurant_english_clean_desc
ChIJmwbMJcpC1moR3D43zWRA-0A,"Loved everything. I had the shredded duck and scallop soup followed by steamed rice and Cantonese Duck. I've read some reviews talking about getting small serves of duck, mine was half a duck I'm sure, very generous. Food tasted amazing. Service was efficient and friendly. Highly recommended. | Loved the food . They are very quick. The food looks amazing and taste delicious. Prices are reasonable.",restaurant_english_clean_desc
ChIJx15T385C1moRIj-pTOg3Lsg,"Relaxed mainstay over 3 floors, with arch windows, bluestone walls and plasma TVs showing sport.",restaurant_english_clean_desc
ChIJ53vEPslC1moRQ_9lOVRwFrY,"The food was great! Could do with one extra staff member on in the morning but other than that a great place. | Poor service, slow staff barely spoke English. Weird smell on entry. Required payment prior to seeing the menu or what was available. Overall a not great experience",restaurant_english_clean_desc
ChIJDc0CP89C1moRy1hp1mn3y8E,"Contemporary counter-serve chain specialising in Japanese meals, sushi & bento boxes.",restaurant_english_clean_desc
ChIJITcyPslC1moRXLk0NkuOlvc,"The food is fine, considering the price is reasonable and the meat is fresh. However, we visited at 8 pm and found that many of the meat plates and hot food were empty and not refilled. The staff seemed careless, standing in one spot and chatting with each other. I understand that it's an all-you-can-eat establishment, but it's still important to check on tables and remove dirty plates, as we had nowhere to put our food. When we requested to move to a bigger table, we were declined because there were only two of us, and they only use large tables for bigger groups. I can understand this policy if the restaurant were busy, but there were many empty tables, and we were still relegated to a small, round table. The staff didn't assist us in clearing dirty plates. This was the worst hospitality experience I've had at a Korean BBQ place. It used to be better, but it's disappointing to see that the quality of service has declined. | If you love an all you can eat restaurant then you must check out Ohgam Korean BQQ Buffet along Lonsdale st. It is super affordable with lunch being $24.90 (weekdays) or $29 (weekends) and dinner is $39. Not only can you have a full meal for an affordable price but you gave an abundance of choice for protein, vegetables and side dishes. You can also enjoy soda or alcoholic drinks along with your meal. I left very full and would love to try more of the side dishes, meats and veggies on offer.",restaurant_english_clean_desc
ChIJvbwma8lC1moRvfdamzBOvwg,"This is an all-you-can-eat buffet with hot pot and grill on the table. It is self-service, but the staff is very attentive and will help with setting up the hot pot and grill temperature. The food variety is wide ranging from Wagyu beef, to lamb to all kinds of seafood. There is also Pecking duck, dumplings and desserts. It is a bit pricey for the time limit (90 minutes), but considering the food quality anf the service, it is ok. | A fantastic Chinese seafood buffet with an incredible variety of dishes. I went for lunch, which is more affordable, though oysters and sashimi are available only at dinner. Still, the hot dishes were plentiful, fresh, and tasty. I loved that they offer both BBQ and hot pot, with flavorful soup bases. Drinks are included, except for alcohol. Excellent value!",restaurant_english_clean_desc
ChIJQQ7ugclC1moR27pYpaZXHwE,"Unpretentious restaurant with simple seating and tiled floors, serving familiar Chinese meals.",restaurant_english_clean_desc
ChIJ9yEuL8lC1moRpVtvu92LyWA,"Funky Spanish joint dishing up classics from pork belly to paella, plus a wide choice of vermouths.",restaurant_english_clean_desc
ChIJGVV71c5C1moRwBCfvPXOUn4,"Upmarket bistro meals served in a contemporary, glass-fronted dining room with hardwood floors.",restaurant_english_clean_desc
ChIJw-vfe8lC1moRLtWJeeUVSms,Classic Japanese soups dished up in a lively restaurant with traditional decor.,restaurant_english_clean_desc
ChIJB7QEPRyuJwARSyaw96aPpF0,Lovely customer service from the old lady at front. Food tastes good. Portion size could be slightly more. Besides that everything else about the food is good. Place for seating is slightly small. | Limited space to queue up and entrance is cramped to order and to dine in/take out. Food itself is alright but portion quantity could be even better for a standard meal with a standard menu. Price ticks up every few weeks and there are many better yummy options around. Service varies each time depending on the staff member on duty.,restaurant_english_clean_desc
ChIJl2CigslC1moRjeokKdkINiw,"We spent the night at this cozy little bar and everything was such a vibe. Tried almost all of their martinis — every single one was smooth, rich, and beautifully balanced. From creamy tiramisu to bold espresso, they nailed every flavor. The oreo crepe cake was a sweet surprise: soft, creamy layers with crunchy cookie bits, not overly sweet, just perfect with the drinks. We also had a glass of red wine — nothing particularly special, but it did the job. If you’re here, definitely go for the cocktails instead. Highlights: 🍸 Martini selection = top-notch 🍰 Oreo crepe cake = soft & addictive 🍷 Red wine = okay, but the cocktails steal the show 🧊 Cocktails served in square glasses = bonus aesthetic points Great drinks, great desserts, even better vibes. Will definitely be back for another round. 🖤 | Got 4 different crepe cakes. Taro, Rocher, Biscoff and tiramisu. Taro was the best but all very nice. Very good staff",restaurant_english_clean_desc
ChIJxxD_GslC1moR6z9lVFuaZ7I,Japanese dumplings and izakaya in a cool setting with high ceilings and wood-panelled booths.,restaurant_english_clean_desc
ChIJ-wo9G8lC1moRtVm1Lfi1ITU,"Japanese meat & veggie hot pots, plus imported beer, in a modern-rustic space with unique seating.",restaurant_english_clean_desc
ChIJhVT7n8lC1moRWTOeEOjQYQQ,"I’ve been to Lucky Thursday a couple of times, hoping it would get better, but every visit has been worse than the last. The service is rude, unwelcoming, and completely unprofessional. On top of that, I witnessed racist behavior from the staff, which is absolutely unacceptable. | Super fun for a Thursday night. awesome visuals. I went when they had $5 drinks specials for students all night, great value.",restaurant_english_clean_desc
ChIJUTCdz8hC1moR4e9oF9L4eCQ,"It’s been a while since I last ate here. Today’s standouts were the BBQ pork rice rolls — generous meat filling wrapped in delicate sheets — and the roasted duck with lean meat and crispy skin. 😂 I was even tempted to order a bowl of steamed rice, hahaa. The scallop truffle rice rolls didn’t really suit my taste; the flavor combination felt a bit odd. The har gow and xiaolongbao weren’t very impressive either as I found their wrappers were kinda thick 🥲 The black bean chicken feet were a bit too soft for my liking, though my friend really enjoyed them. Black bean pork ribs were standard, nothing much to complain. The sweet bean curd lacked the fragrant ginger note although the bean curd itself was smooth & tasty. The mango pudding was a little too sweet for me, but it was very fragrant — probably even better if served chilled! __________ Overall, I think it was better a few years ago. However, considering the limited options for yum cha in the CBD that still serve in the traditional style, this place isn’t too bad. | We were five in total, including my cherished friends and family. We arrived at 5:20 pm and waited a short while before they opened. Even without a reservation, we were able to get a table, which was great. We ordered four dishes to share, including a whole roasted goose. The goose was outstanding and quickly became my son’s favorite dish of the night! The restaurant has nice decorations and was quite busy, adding to the lively atmosphere. Overall, the food was good and we enjoyed our meal. I’m looking forward to coming back to try their dim sum next time!",restaurant_english_clean_desc
ChIJ51YfoslC1moRZcLXLKCzW34,"Steaming Japanese noodle soups, like the signature pork bone broth, in a small, happening locale.",restaurant_english_clean_desc
ChIJN4yjbspC1moRlD6cv8IepiM,Traditional spicy hot pot and noodle dishes in a smart locale with brick walls and an open kitchen.,restaurant_english_clean_desc
ChIJJc8znhRn1moRYChzjOA_0lw,"There are no words to describe how beautiful The Lancemore Linderderry is! My fiance and I spent the long weekend here and it is gorgeous and the accomodation is sensational. Service is second to none and the grounds a breathtaking. We would highly recommend anyone looking for a romantic weekend away to head on over and be spoilt. Breakfast was delicious and everyone was polite, kind and helpful. Thank you again. | My partner and I recently got married at Lancemores Lindenderry Estate. We both find it difficult to summarise how positive, attentive and well regarded our experience and our guests experience was at this venue. The entire experience was stress free, the staff from the minute we walked in to view the venue, through the lunches with family and having 40 of our guests stay onsite for the weekend were incredibly friendly and attentive. Our biggest and most sincere thank you goes to Serena the wedding coordinator on site. We’re stuck for words on her commitment and professionalism to her job. She’s relaxed, friendly, responded to a million emails (and quickly!), she accommodated every query, question and request we had. No ask was too great (within reason of venue management ofcourse). On the day, Serena was on to every small and large detail. Our family and bridal party thought she was the bees knees - as did we. A reflection of her work, not a single thing went wrong on the day. Our friends and family are still talking about how wonderful the venue was. Rooms were beautiful. Clean and looked stunning in photos. Food was tasty and to a high standard. Brekky the next day was great. The venue maintenance team and gardener spent days preparing the venue in the lead up - each time we visited they were mowing, pruning etc. it was impeccably presented. The after hours management team once Serena had left for the night were just as great. We couldn’t have been happier with our choice to book Lindenderry for our wedding. Biggest thank you to Serena and the team for helping bring our big day together so wonderfully. Forever grateful!",restaurant_english_clean_desc
ChIJJ-Of-shC1moR8dmXImkkrW8,"Today, I ordered and enjoyed Thai Milk Tea, Pork Spring Rolls & Ka Prow With Pork Mince. The tea was beautiful, not too sweet - just right. The spring rolls were tasty and delicious. They went well with the dipping sauce. The Ka Prow came with some rice and a fried egg. I ordered mine with a medium amount of spice, and it was gorgeous. The portion size was perfect, and the prices are great. This place is popular and for good reason. The girl who served me was polite and welcoming. There are plenty of tables and chairs to sit and enjoy your meal. Me Dee Thai is located in the Paramount Food Court, and I always find it to be clean and tidy. I highly recommend Me Dee Thai, you won't be disappointed. | Nice thai food - reminds me the food I ate before on Bangkok. Both noodles are not spicy at all and flavourful. Doesn't has much duck meat that's sad. The soup is same as boat noodle I guess. The iced white coffee is great, it is expectedly sweet with strong coffee taste, not bitter at all.",restaurant_english_clean_desc
ChIJdduEj8lC1moRwyUmALQqC5g,"Japanese ramen, including vegan options, dished up in low-key, compact quarters with beer on tap.",restaurant_english_clean_desc
ChIJkX9EushC1moRWQYnsdy3skM,"Hip restaurant serving Vietnamese & Asian fusion cuisine in vibrant, modern ambiance.",restaurant_english_clean_desc
ChIJ0WwctchC1moRMJRDX19Kh40,"The food was good. We ordered chicken braised with thousand chili,pork ribs with sweet and sour sauce, clam pipis with singapore sauce, snow peas with garlic, steam prawn with garlic and butter. Everything was good and well cooked. The pork ribs were delicious and well balance. The snow peas with garlic was perfect. Only a little bit noisy because many people was there to have dinner, too. The nice gesture was they gave us extra dessert red bean soup which was nice too | This is one of my favorite spots for yum cha! The variety is great, and everything tastes fresh. The service was also surprisingly good, which made for a fantastic dining experience.",restaurant_english_clean_desc
ChIJ4SIGschC1moRTz-NPh3_aQc,"Hearty wood-fired pies, plus beer & wine, doled out in an informal hangout with contemporary decor.",restaurant_english_clean_desc
ChIJKar4tEpd1moRhETU3oLmvfc,Regional Cantonese fine dining menu in a classy restaurant with white tablecloths and Asian artwork.,restaurant_english_clean_desc
ChIJq2C0schC1moRhrpRJPz0wxU,"Modern Chinese dining in a hip, airy environment with communal tables and a minimalist vibe.",restaurant_english_clean_desc
ChIJv6N7tshC1moRWE3v9GD65QU,"Funky, informal, dimly lit bar featuring an extensive mezcal selection & eclectic Mexican fare.",restaurant_english_clean_desc
ChIJeQ3Fv8hC1moR3u2qMzd44-8,"Narrow, vintage-chic restaurant with exposed beams, specialising in Italian wine and cured meats.",restaurant_english_clean_desc
ChIJpezb9MhC1moRUpDje068alA,"Made-to-order Mexican classics, like burritos and tacos, in an upbeat, modern chain restaurant.",restaurant_english_clean_desc
ChIJM_JgxcdC1moRe3oSPQFNpVE,"I ordered a salad bowl from the Southern cross lane store and was very disappointed. The lettuce leaves were wilted and looked old, nothing like fresh produce. When I mentioned it, they claimed it had just arrived today, which was hard to believe or acceptable given its condition. Always replace lettuce of this quality and don’t serve it to customers. | Bought a $17 vegan coleslaw to discover on getting back to work that I had essentially got a large bowl of indifferently chopped iceberg lettuce with a sprinkling of grated carrot and shredded red cabbage, some edamame and fried shallots. Hardly any dressing or flavour to speak of.... Very disappointing and expensive lunch.",restaurant_english_clean_desc
ChIJ5SvQ-MVC1moRaRiu1HfoSVc,"Good for brunch! (Haven’t tried other meals but suspect it’d be good for them too). Friendly staff with good service, small menu but good quality. Nice decor and atmosphere too. Coffee is excellent but that’s par for the course in Melbourne hahaha | If you have ever been to the Princess Theatre - you should definitely visit this classic cafe with a long history. The place looks very elegand, staff is polite and gentle and the prices are slightly higher than everage. But understand what you pay for. I would mention their special feature - how they serve the cutlery (telling the story of the famous actor Federico Federici).",restaurant_english_clean_desc
ChIJs0Oy_cVC1moR6fPQu9CYFMM,"We came here for a late night dessert after dinner. We got the Pistachio di Brontë and Salted Caramel which were so delicious! We even returned the next day to check out the grocery section and picked up some snacks for the road. Highly recommend this place if you’re looking for gourmet snacks, ingredients, and yummy gelato. | Stopped in for a few items this week, I was astounded by the selection they have. Yes it’s a smaller store, but the quality of item they have is nothing short of exceptional. Highly recommend stopping by to grab some of those hard to find items! Also their cheese selection is huge.",restaurant_english_clean_desc
ChIJ8-q2fQZD1moRUcRCfSPs4Gw,"Yes it’s more expensive than every other Greek restaurant but - it’s better quality than every other Greek restaurant! You won’t be disappointed with any of the dishes on the menu and great to have service with attention and care. Will be back! | Kafenion is a gem! The standout for me was the cod roe—so fluffy, light, and packed with flavour. The beef cheek was melt-in-your-mouth tender and beautifully done. Great food, warm service, and a lovely atmosphere. Definitely worth a visit!",restaurant_english_clean_desc
ChIJO-ytX3FD1moREVqrXpDWIjs,"I walked past Gillott on the way to an appointment, and the aroma of coffee made me pause. No mean feat in Melbourne. Anyway, on the way back, I dropped in and was not disappointed. The salmon bagel was a perfect size, the coffee delicious and hot, and the service fast, attentive and friendly. I recommend. | Best (and prettiest) matcha latte I’ve had in town! (Which is quite a lot because I don’t drink coffee) mushroom panini was very yummy but a little on the salty side and the bread was a bit soft. But overall no complaints on the food given the outstanding drink! Quiet environment on a Sunday late morning with lots of plants and a view of the gardens across spring street.",restaurant_english_clean_desc
ChIJ8cRk2FVD1moRfTrmwMGn3Cw,"We went friends of 5 Bhawan da dhaba. Food was so awesome we started from mix pakoda and manchurian . Everything is mouth watering . Amritsari kulcha giving full Punjabi wibe. I forgot to take pictures bt still I hv 2. Sarson ka Saag they made with fresh leaves everything too awesome . At last we order pakoda again with tea ☕️. Tea is also very tasty . Tastier tea in Melbourne | I ordered Amritsari kulcha.The Chole didn’t had any spice just bland no salt no spice just felt like I am eating boiled Chickpeas. Also the lady who gave me the side of onion in small container didn’t pack the close the container properly and half the onion salad, it spilled all over in the plastic bag.",restaurant_english_clean_desc
ChIJodyqIx9D1moRCv5gGmug7Tc,"What a brilliant lunch spot. We arrived just after 1, but the food was incredible. We had soup, sandwiches and breakfast food. It was all hot, fresh and delivered so quickly. Coffee was also delicious and not too bitter as a lot of the place like here in Melbourne. Would highly recommend a visit. | This is what people talk about when they say Melbourne is know for their Cafes. The vibe is modern and chill. The coffee is amazing and the breakfast choices are delicious I wish I could try them all. The morning lines are busy which is a good sign. Def recommend if you are near the Parliament area.",restaurant_english_clean_desc
