name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Top Juice Melbourne Central,Monday: 8:30 AM – 7:30 PM | Tuesday: 8:30 AM – 7:30 PM | Wednesday: 8:30 AM – 7:30 PM | Thursday: 8:30 AM – 9:00 PM | Friday: 8:30 AM – 9:00 PM | Saturday: 8:30 AM – 7:30 PM | Sunday: 8:30 AM – 7:30 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJaZxR5MpC1moRmYxCzT09g5s%2Fphotos%2FAciIO2dmlY5A2IDNl5RPymZrXmyz4UaQ4TNM62_qgGt1VgZHK4eDtq7xJ_f58AFPYyCO5WtolWESXHlz8MHkRRgHkcmbJhZpJC3rxft2JTCWFBWAlkeYYEm63SDmDoyHQwBAXlS_zRyKtQXeCG7-cWAU8d2hhRDaIv9kjfdSSHncNlKWQY8fGIT9-NKIPpbkYRwGO1gNZSo4_I3kloPSdxXoV9XRScT_InjAjDzSq-N9yNVSWqClHTTrbrH7fKYv0RGfZDKuTn_9wyTHo5jNoYTIddqmhT3xIAd4p50yb5JB0JPNXw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.4,"Fresh, tasty, and beautifully presented! The juices are refreshing, the desserts are indulgent, and everything looks as good as it tastes. Friendly staff and quick service make it even better. Highly recommend the happy juice and dubai chocolate. My go-to order here is the sugarcane juice – absolutely amazing! Freshly pressed from real sugarcane, naturally sweet, and incredibly refreshing. 100% pure goodness in every sip. Highly recommend for a natural energy boost. #genastar",-37.8105341,144.9630335,(02) 8095 9884,"Central Shopping Centre, 211 La Trobe St, Melbourne VIC 3000, Australia",http://www.topjuice.com.au/,ChIJaZxR5MpC1moRmYxCzT09g5s,Juice,3000
Boost Juice QV,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJXXGZSmlD1moRupfKuNvhsHo%2Fphotos%2FAciIO2ea-5oY2DL5KSlZmeHIyU7N8peQVe6eUWMgQK7v8adedjgWMyrOxHf41MokrvFwOma1Bdzt109rzLMDX6OrfHv8nMXdD1DBFf6dELFv8eBWMBPRWH_pVMv01Cafh36Bckyn89LUHr3MZzvIUh2sXjrSWAJ98chZdCJanRoSjGcJVGXHDnOpqeqb12V__5L2DtF3oAoWzuTO76vTgYoEwH4v5H3dH8qVlIASB74Ly7v2zZCuq0sOL9FjJOp8FVsxcOa_H4u3z1-UJ-y_hLR23z8lX0hZ7ellbCjmcUQhqAMs08856RfX8SGkGw44lm3l38FmEkuI-pgpTqmrIru64iIHTCisum5SYDWNvA-KF7I-TihGsR_NMsDOxA6u-qDc7fikXFMFbIexuEnvs9n2C4ZkErAwgRVbII7zhJeOXrrRvg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"Cheery, long-standing chain fixing up smoothies & juices with natural ingredients.",-37.8111121,144.9650986,,"QV Food Hall Cnr Lonsdale and, Queen Victoria, R01-075, Level 1 Swanston St, Melbourne VIC 3000, Australia",https://www.boostjuice.com.au/,ChIJXXGZSmlD1moRupfKuNvhsHo,Juice,3000
T2- Emporium,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 7:00 PM,,https://places.googleapis.com/v1/places%2FChIJpwUL88pC1moRQB0_BlXN5xQ%2Fphotos%2FAciIO2eJlBgCpwNZj2qcnqmy2Lxefx1KlShIrYJ3eqg3b9bYWR9AgfhPv5hytPy_Z-wKmqnF5r3fI1IpOhQTN5hAh2Bw94AC8P13XNGuGVRbFuEPmxr23WCQGAATKJ4puRb_SRLaJej-3umJiyOwr7pkgoNQW7wRV_6CoevJjc5lkVHA8Jw5-43bkKkYHcqFMAIxn5iBzirxR-oCY0FFf0w11K3vVbt1h6ezLi5XcXi6-NWgJ1d4CnHAfB6TQeGqh59nQbRA6xBKHldGr6wKqmvhy9m3EZqG-42joonfVzsXa-n-EF0HyvKik2_UOkNwHczEnSJ0ZLO2lqIq9yfHwfzXWyD7nJ6m3e9aduJFUhje7HuHtXYx6FHk6kcFFVk96Rs3JHQBwrtRlOOTFc0sK4JQV7r8xguMCCOB7K3V1UwXIisaYXIt/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,Feel like I am in a lolly shop every time I come here! It's always so much fun to browse and smell the vast array of teas. I have lost count of how many different teas I've gotten here over the years. My favourites include Lapsang Souchong and Banana Bake (now discontinued). They also have the prettiest tins ever. The place smells divine and staff are always friendly and helpful. Cannot wait to be back!,-37.8124591,144.9636626,(03) 9671 4124,"Shop G-044/287 Lonsdale St, Melbourne VIC 3000, Australia",https://www.t2tea.com/en/au/store-locations?storeID=62&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=T2%20Tea%20-%20Emporium%20-%20Melbourne&utm_term=plcid_3740398791410418298,ChIJpwUL88pC1moRQB0_BlXN5xQ,Cafe,3000
LUPICIA Fresh Tea,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 6:00 PM | Friday: 11:00 AM – 6:00 PM | Saturday: 11:00 AM – 6:00 PM | Sunday: 12:00 – 6:00 PM,,https://places.googleapis.com/v1/places%2FChIJz2N038tC1moReRO0bI1ndsk%2Fphotos%2FAciIO2c3kxfJva6VLF5aduGFcJbLxCoOAr_QsirWBMhPu-mKUpQLaTevJ4c9c5oNXb47kg1iuXS_zS3a9p5kOyujXmY1PyExoKOXgKhSJL-B2FlLvv-SVtHRIDG60aVkXhiaw51p_TT9xXc_CgsB3YayNsHT-BsrZbMQK0764rgTly6R321hiNK6cVGgoFQ2WdSXE4DIX1nCc5Kqwf8D86Jf4tyT3oluki3sLX07jXpnySbH1LgCQgFxzozqAkFaeY0oAXvA_9LkLTz1vthzLAlbuXnuRbVu6cCD4xgNTxEwVlqg2Qo2tgjZmrw3h4bw4DAHc3lZ4ol-Qme70cpvXuZoISNOKIYYxAKfOnv6hEaQyYO54XyjBJ91ynqthKJQDvl3qwmzzic4UKgwGK3Ae8qWf-b85-fdNiww-zQACeQwYkvt9b4/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Lupicia Fresh Tea store carries dried tea leaves packed in boxes, packs or tea bags in packs. Many various tea and samples to have a smell of the tea fragrances. Tea is not the cheapest but it is good to indulge. The staff seemed knowledgeable. Cups, pots are also sold in store. Service is ok. The store is located outside QV shopping mall - in the alley.",-37.8105029,144.9663788,(03) 9662 9988,"QV Shopping Complex, 14/16 Artemis Ln, Melbourne VIC 3000, Australia",https://www.lupicia.com.au/,ChIJz2N038tC1moReRO0bI1ndsk,Cafe,3000
T2 Tea- 269 Little Collins,Monday: 10:00 AM – 5:30 PM | Tuesday: 10:00 AM – 5:30 PM | Wednesday: 10:00 AM – 5:30 PM | Thursday: 10:00 AM – 5:30 PM | Friday: 10:00 AM – 5:30 PM | Saturday: 10:00 AM – 5:30 PM | Sunday: 11:00 AM – 5:00 PM,,https://places.googleapis.com/v1/places%2FChIJz-Jh4rRC1moRzL-_xwjPvd4%2Fphotos%2FAciIO2d2mQsSL3OcZcGMtBRC-lQFxdRi75ZAHnDwC8VLWvYZXejVGgV-c7h9J4vjKRksFnUHWXxDfFZFUEN6D90gPmYEYJ0PmHahcrAYHBzsSCwzQYqxJHrKqEz4MW3Kt8DEGRoSgGL-nLL5bQGPly6I5OhTiGl3oaWbnx23FBqIdepbFHDTRH8AtQSrll5yAbxKt3TA7caBLX7M5L9kI3r1Nx5q1xpIEvO_RF3-YOZr2xztogmqIr0sVWrO_-Ssv-vj-rNkZf3KXA2TlfNetZFhZ3DXQ0jY70d9Bdjof1Z8cFeVq3GtJPgzvBoVwsMXot1TYss-i-MKXY8GyKJYu6-UROuG7zchlNcvCkbo6_YcVF7mTij3UUIpXfrwpmu64KLzChxnWthjCuH0SZPmaJOIHwpmzgZZrDHVw2FVncdJaa57Og/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"I love tea and I love T2 but this location in particular stands out. It might not be the biggest but the staff here are absolutely stellar every time. I need to give a huge shoutout to Zoe, not only is she warm and welcoming and knowledgeable on everything in store but her customer service is that of true hospitality. She goes above and beyond - don’t let her go, Zoe you’re a legend!",-37.814854,144.965542,(03) 9650 9869,"269 Little Collins St, Melbourne VIC 3000, Australia",https://www.t2tea.com/en/au/store-locations?storeID=42&utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=website&utm_content=269-little-collins&utm_term=plcid_11432321760507906629,ChIJz-Jh4rRC1moRzL-_xwjPvd4,Cafe,3000
Camellia,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,,https://places.googleapis.com/v1/places%2FChIJdwMOWABD1moR3RhVGOlHqD8%2Fphotos%2FAciIO2cnhrA_-NSjxrbfZJ7IfshiOHd-r9bz0Bpnk2o2WhzgcxiZDM1nHKsSZ9JUs0Z1Euhy70h-POfQvUo2Q93UttiGYNezWq_MpNXvyqKmnzKNFZS0wLun_6pU_CpvaPTDJG3ELzlrmKGM63VYu3hoIulyTeVPKt_mKXvUi_uoMvDo8wfFytnfGiknfF_IZLuGeC79xly29o9X_kjY3HGlootdj74jYXgxjboq0dXIajdW44sJAjGY2QJzlIRMSuk-tWrhWr19G6L6423ktKD_MxpctPuWGzPd2dLC8NNeoF_CMYnNpHPXVwmM_tIzKlOSwHaa9WGptNEJeScGIT3XCV3khm9DnbJn6QIk5NB0a69QInqsg3B63FxQ6bKHH58HbvSEqCoTMWAmuzBq53IhpMJDHaJ6qcqfGHTj9pJKVLb1jUWkjTgU0kKLdH0tcC7o/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,"In Short : Camellia (茶花女） in Melbourne is a standout hand-crafted tea brand, focusing on pure, tea-forward flavors without toppings. Its teas are aromatic, layered, and distinctly tea-driven, on par with Charlie’s Tea in the CBD. The beautifully designed cups add an artistic touch that elevates the overall experience. Detail : Recently, I visited Camellia, a hand-crafted tea brand in Melbourne recommended by a friend. Its branding and tea-forward profile immediately reminded me of China’s well-known chain CHAGEE, which also highlights rich tea bases and a clean, lingering finish. Unlike many bubble tea shops, Camellia does not offer add-on toppings, focusing instead on the purity of its teas and milk teas. This approach allows the tea’s aroma and body to stand out more distinctly, showcasing the quality of the leaves themselves. In terms of taste, the tea is clear, layered, and distinctly aromatic — a strong tea-driven style. Overall, I would place Camellia alongside Charlie’s Tea as one of the standout hand-crafted tea brands in Melbourne’s CBD. The visual design also deserves mention: its cups are exceptionally well-designed, with an artistic aesthetic that enhances the overall customer experience and reinforces the brand’s unique identity.",-37.811523,144.96879099999998,(03) 9798 8888,"119 Little Bourke St, Melbourne VIC 3000, Australia",,ChIJdwMOWABD1moR3RhVGOlHqD8,Milk Tea,3000
Nana's Green Tea Melbourne,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJA75nbgBD1moRYQ21jm9WRJI%2Fphotos%2FAciIO2cRvgltTRO4yVrlK5WpSjuul9zypRhXjhi3TtGV71pXvUEikh29QvJIbl90kMYslGd4ZWYcWZtMiGWyGLBIqHc9VmQgY8YVbvuvFkvZUNhxmKh_4c15BELBctI78yvs6fCi5K5zI9DqLcH6EdFeLTrb0XTY9TK6DU8UsTPXhKny70Jdm07vrkV_BJhWnlSxNsaCXTPuGW9Kwt6tK2wCWmDteBRuuUvTaCQsf35aBYUUCigtoBSmhYmEOzUwnh5CQ32Npq3DyDvUP3nghjRVPBfMqD-MYtw2Zsd5f628egwe8odDG7a5-AXzqtoAjB0spqVjtUlVwDNQGByyyJhsOmEsvkwtvbPhDMFqdoiYrg3pJx6Bcnvxcz_jxQOhg9CPEnXr_d5tLpmGXLsgK3-e_2CwxNwB3D2LMldXeQAkwBbqsUVY/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Our second visit during our holiday, and Nana’s Green Tea remains a must-stop for me and my wife. Their matcha parfait is still unbeatable. Jelly pudding, red bean-azuki, creamy, balanced, and full of that signature earthy matcha flavor. We also ordered the karaage salad and karaage chicken curry, both perfectly cooked and authentically Japanese. Everything feels comforting and consistent. The staff are always kind and helpful, adding to the warm experience that keeps us coming back.",-37.812858,144.9686001,,"165A Bourke St, Melbourne VIC 3000, Australia",,ChIJA75nbgBD1moRYQ21jm9WRJI,Cafe,3000
Meet Fresh,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,,https://places.googleapis.com/v1/places%2FChIJJXgm39BH1moRAYlUbpKqebE%2Fphotos%2FAciIO2fwRWb_s6AmeMbJAuT6CEJXjPA8qP18xuX-4Q9z5zY2obVpEr4b7a_Ue9f38jkfKaC-xOyHUMVSr--2-iw60BU87QMHosSsA35AeJXFHADyHvVCTlqFijmAtnX47_PRqPFGsFqs79AJTTLe7l8YVKhgGLBggtvGMA9kDeSMhqhU-pA0H3CnGQRxtlEtgAm1btkzATFcQKZf57Q3QGhGsADISR4cYSuNQ19Df3honaNZQ0MQZxMymcp_v3XcQ2ANdfiA0DyufsHQj7MiS5x1hDvDw4_51LjP4T8hzxfBiuD__ogZX6eN5oMWaC1zP_UXzGzyB70Q3rQNMb392Irx1gkxk96gT0qslJVYRCi-urJ_BObJncWUKKFgsWp8RfrsJgeTBRNeHO2I7Ofrl5o2tdTkD2_Gj2RWHWKHMOHjcG3Re1L1/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.8,"Went to Meet Fresh because we were craving dessert but did not want something heavy like cake. This place hit the spot. The moment I stepped in, I honestly felt like I was in Taiwan. The vibes, the menu, the setup everything gave that familiar feeling. We were also surrounded by mostly Asian customers, which made it feel even more authentic. Always a good sign when the people who grew up with these desserts choose to eat there too. I ordered the taro ball series and it was exactly what I needed. Light, chewy, refreshing and not overly sweet. The toppings were generous and everything tasted fresh. I loved the texture mix — soft taro, bouncy jelly, chewy balls, and shaved ice all in one bowl. It brought back night market memories for me. If you want something comforting and not too rich, this is a good spot. Great for post dinner dessert or even an afternoon pick me up. Will definitely come back to try the other combinations on the menu.",-37.8105104,144.9662272,0411 482 277,"QV Complex, 24 Artemis Ln, Melbourne VIC 3000, Australia",http://www.meetfresh.com.tw/en/,ChIJJXgm39BH1moRAYlUbpKqebE,Cafe,3000
T2 Tea- Melbourne Central,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 7:00 PM,,https://places.googleapis.com/v1/places%2FChIJW3_O6slC1moRlUFZyozn88Q%2Fphotos%2FAciIO2cyDdJm27KNpoRL53IfL40AWvTiM1R2X1mapPBsQUsnyEdtqpDi65Qsi3BsJfWYs-1AiWqA6MS8pXr4p_3chN-zcSVEJScTMV3rIdEqNoUnY5140OEZZ_9Jkn07DacmCPLXP-J27QwNBI_qDSokkuo_XqSzkMeUhY7xtZzQlYpLOUV_y_CITfkslhU7mKB5qGx0xF2azL_K71O1-SHOiFcl7N_RSF6nQpLi-Ok-PWloRVaXZ0KkA8zFUvQ1Zprw7avGhAHzDlczEQAohPqIhqIDh-QrZHKDVUHWb939-Yi2WTXypXUIOGXKSGi-gdvMQN7bIvRoJ5OcyabHw9Ly7BWn6OAokTIv-zwshFyrqsPU1-K5kFhAW0TcJVCPMU5bNYFJeQSrUoZYzODvH_F5zq7Onmmrm_5NQEW-9ISUTuztGyHP/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,The guys working here are lovely & friendly! 😊✨ They also know their stuff; which is awesome! They also knew all about Jasmin Silver needle tea; even though it is obscure! Thank you for helping me discover a new type of Jamine Tea! Next time I am in Melbourne I will have to come back to buy some more tea! What a delightful shopping experience! 😊,-37.8110885,144.963389,(03) 9662 1155,"Shop GD 049, Melbourne Central, 300 Lonsdale St, Melbourne VIC 3000, Australia",https://www.t2tea.com/en/au/store-locations?storeID=12&utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=website&utm_content=melbourne-central&utm_term=plcid_13611220618051949845,ChIJW3_O6slC1moRlUFZyozn88Q,Cafe,3000
7-Eleven,Monday: 00:00 - 24:00 | Tuesday: 00:00 - 24:00 | Wednesday: 00:00 - 24:00 | Thursday: 00:00 - 24:00 | Friday: 00:00 - 24:00 | Saturday: 00:00 - 24:00 | Sunday: 00:00 - 24:00,,https://places.googleapis.com/v1/places%2FChIJQ_Yo7chC1moRBsbGSlo6DVc%2Fphotos%2FAciIO2dpj5qKyTYwde8ZsvNHuhPb6cRawi2N-LZOxibe053DpDDAVndLcnY42zdPUvDgsiQGlBcYa8t2yVk_wQCqUC2e9ITSpmvTPAnVqejPGMAjAxN-urvp_FtSdmL_zreE2wpyEUB_cm2fJ9Vmwk_qDea5_-k4PsvORjLgjaXTjn3g4U12LchQzMbA5yf2zziIqQ60dtZ5g6mHwUxznCjQDokvzQ8dVZFHufeRfUyuGhLBrPyG5D7uPineGG_FddaBNlHIYBAhLzhH-UEV-M90v-RQyCqegBkyGRA9d0P_U5WIcSGpC85XUC7IRIAXk6yJyIehxkH-st16xM5lMSNzDejOl-eL3Vt-PndRTuGLYse6mtbs_4jwgfPyoIj2tgC_LkvLFfTzwSZ0wSUMxjRzUm7zPgX37XJPXvjw4KHZTQ1pyYTB/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,2.6,"Pit stop for snacks, drinks & daily essentials",-37.8121399,144.9708313,(03) 9671 4277,"152 Exhibition St, Melbourne VIC 3000, Australia",https://www.7eleven.com.au/,ChIJQ_Yo7chC1moRBsbGSlo6DVc,Cafe,3000
The Lucky Guys Cafe City,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 6:00 PM | Friday: 11:00 AM – 6:00 PM | Saturday: 11:00 AM – 6:00 PM | Sunday: 11:00 AM – 6:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJF_tovLtD1moRPO62-2zqHIo%2Fphotos%2FAciIO2e1g_4TdbmyajJUe1Hoy_Obv3epOQVf8Wr_4LyMlO06gYuCpSFsDV4w0QmWJG6kGuNHzLmafEVTGRlHveAQ7Th5ZHEkjlQypBMPgogc1wA3hgX31Eb7txyjW0KORPeEBr5YXk77dPfZk2y9HDHmkrDFJboKKQtn9D1g3d6RNQ9nC8BDj5in46wmr2LM4NrwzNr17jtezjA_QHAVIa8tbSQZap8WrHSJZI6L1ughtDECIUCjOj7S2vXbSLo53wGRSlKq-PMqOtRE6TdtUVe1DSLYbGGOY6a9bF7LfNV6dzGSQA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"I recently had the pleasure of dining at LUCKY FOODIE in Melbourne, and it was truly an outstanding experience from start to finish. As soon as I walked in, the warm and inviting atmosphere made me feel instantly comfortable. The menu offered a wonderful variety of dishes, and I was delighted with every bite. The chef clearly has a talent for combining flavors in unique and delicious ways—each dish was a culinary masterpiece. The service was equally impressive; the staff were knowledgeable, friendly, and went above and beyond to ensure I had everything I needed. Whether it was recommending the perfect dish or refilling my drink with a smile, their attention to detail was remarkable. I also appreciated the cozy and well-decorated dining space, which added to the overall enjoyment of the meal. I can't recommend LUCKY FOODIE highly enough. It's now one of my favorite spots in Melbourne, and I can't wait to return to try more of their incredible food. If you're looking for a memorable dining experience, this is the place to go! #melbourne lucky foodie",-37.8126234,144.96643229999998,(03) 9654 7816,"inside Kmart Centre, 13/222 Bourke St, Melbourne VIC 3000, Australia",,ChIJF_tovLtD1moRPO62-2zqHIo,Cafe,3000
Molly Tea Elizabeth,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,,https://places.googleapis.com/v1/places%2FChIJFbeJl_5d1moRuuZYDs7i6oY%2Fphotos%2FAciIO2cPoZ0J_HJAsnGLfaS7sWtuTLt69YZJenQHEzegMQfseMjhXbzB42V5DZejmCaSd6WjIPvOcFWNW-4BeWI8XyilJdMUnScsIquTTmcbO2ElR9Rd4_vmOVgBQnhz8LDOiKLtqjfvd-VjYTEc9Lep0sNGs-ynsSVVMBIVUCSbnOx4mAasTSuCG3M9CTPPQ-_Sr1oU_IMWSrg0mk9jPDH-Z4Ae3Ea5TH8rJBlrF6hhOMnb3vBaCXBB0DOl89brln4fEP_uZplSfMzS4JYEF2VLlDhdiABZbX4VtTB_y_exT8P6qd-yWmomvDE7g9r-VtnlHvPRUwG6yO8AC4egl6WzXETr7TYEixj_KcAPAUHxSym9eU-rgDQ6sbnPFoVMxskdTBDW202GjFxYMplbwFFpJTKGomvMFezL8k_lbPGnZw-AIePzy7pN2r6iF4QksckB/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,"Molly Tea’s new Elizabeth St store is such a vibe! Always buzzing with people, but totally worth the visit. I love how consistent their drinks are — creamy, aromatic and so refreshing. Picked up the cutest Summer Romance candle during their opening promo too, such a nice touch! This place has already become one of my go-to bubble tea spots in the city.",-37.8095196,144.9606243,0499 648 286,"399 Elizabeth St, Melbourne VIC 3000, Australia",,ChIJFbeJl_5d1moRuuZYDs7i6oY,Milk Tea,3000
Mixue Ice Cream& Tea,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJF5HdUu5d1moRnKb-8FjN_f0%2Fphotos%2FAciIO2eLhDAt6ykb6elRtBFAhuVntfE-u9r78wiypOCYjGqPaH2vDk0AqBSOy_FmbqQ2fBa5xLMEX5Kmi4cDAKBFqN6Z6WQHZte6ygZFWtJ5zkeR3-riSRwOoDuKwXhtQzyMWE2LBppQpgATEZp3uC-HIENs6J4ZuyoJfKYDZwoDhZp4NI7WJf5czp87dhm-6c0lidmpA4Fi8jNekUMIfBH9T-aVcxAPF6PhIUcpiln_1-kDCobFUC8CYlTALUuGBv0UgCgUW-5LJUpaq8ccpOIjL5r2Ml1vpT1H4qKMqRC4oC-EYw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"We are Mixue loyal customers, we love it here because it's great value for the portion. But these were the 2 of $2.50 Mixue Ice Cream we have at 9pm tonight at Elizabeth St.... FYI, these were the 'King Cone'. Other than some ice cream before the cone, then we have to swallow the cone dry... I guess the person making the ice cream was not happy tonight!",-37.8090214,144.9604199,0401 107 687,"423 Elizabeth St, Melbourne VIC 3000, Australia",https://instagram.com/mixue_melbourne,ChIJF5HdUu5d1moRnKb-8FjN_f0,Cafe,3000
Special Tea,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJKyIdAkld1moReLCOXctjNvw%2Fphotos%2FAciIO2e0mqpnYjVtes_edYx27vFJM91k-6vKUYEaYWyPxdkgCkZ53Weg61fbv_GHUBIyvS0DRfYqW7zHr9qROXZHXr8pY6DxrIlvOQ6j091LYmpsW_Xv7wBcCQwOoPh-lMnxnCFZelP8Ghmg4lr_Ilvsbn1KOl0Fsj1ZS5zFVzp0NlQpZ57uXLBQEC4q6ZHCLz6aard8I2Gm4jk2gre6snMekLObQvjWbHcUiruLhieVcEkryOJp1q9pIO9YgpYVXkeGYcX_xD474ZGvufuBGBanQaR6lK94U__TrJkSuyS3wddlSQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,I got the oreo yoghurt and it was really yummy! Reminded me of cookies and cream frozen yoghurt. Really generous with the oreo cookie crumbs. Will come back again and highly recommend :),-37.8079553,144.9605063,(03) 9041 1842,"454 Elizabeth St, Melbourne VIC 3000, Australia",,ChIJKyIdAkld1moReLCOXctjNvw,Milk Tea,3000
